transaction_id,merchant_id,customer_id,amount,payment_method,delivery_distance_km,customer_tenure_days,order_item_category,payment_failure_history,is_foreign_ip,hours_since_last_order,transaction_velocity_5min,device_age_days,attempted_payment_method_changes,is_fraud
TXN_16476,101,856,6116.71,Card,35.6,7,Digital_Goods,1,False,29.46,0,169,3,0
TXN_16477,3,1418,11188.16,NetBanking,61.51,303,Apparel,3,True,167.95,3,1268,0,0
TXN_16478,79,1620,9468.64,UPI,204.49,643,Furniture,0,False,132.45,2,1380,0,0
TXN_16479,98,721,17980.2,UPI,8.46,63,Electronics,2,False,33.66,1,1386,1,0
TXN_16480,173,845,5858.55,Wallet,59.9,1301,Apparel,0,False,86.85,4,32,1,0
TXN_16481,150,1821,6051.33,UPI,40.37,214,Apparel,4,False,4.78,4,174,1,0
TXN_16482,23,36,11898.27,UPI,32.52,230,Grocery,1,False,9.31,0,219,1,0
TXN_16483,59,1239,4511.25,UPI,63.98,289,Furniture,0,False,34.11,2,817,0,0
TXN_16484,190,27,2152.78,Wallet,13.63,199,Grocery,3,False,50.23,1,1420,0,0
TXN_16485,113,1682,8454.23,NetBanking,18.65,422,Digital_Goods,1,False,40.85,1,1437,0,0
TXN_16486,68,18,1268.21,UPI,24.28,78,Grocery,0,False,8.42,2,351,0,0
TXN_16487,54,630,4460.12,Card,10.07,1012,Apparel,2,False,161.22,2,366,1,0
TXN_16488,57,1161,940.74,UPI,32.56,810,Furniture,3,False,86.53,1,1029,0,0
TXN_16489,151,579,2525.58,UPI,7.07,413,Digital_Goods,3,False,40.67,1,18,0,0
TXN_16490,111,903,2654.45,NetBanking,19.15,623,Electronics,0,False,7.38,3,697,0,0
TXN_16491,60,1850,1508.61,UPI,6.0,493,Digital_Goods,1,False,131.35,2,376,0,0
TXN_16492,73,975,18409.8,UPI,1.83,257,Grocery,1,False,40.49,2,816,0,0
TXN_16493,55,1054,16673.73,UPI,21.94,67,Digital_Goods,1,False,15.43,2,148,1,0
TXN_16494,117,1097,23785.12,UPI,48.06,156,Furniture,2,False,29.57,0,965,1,0
TXN_16495,63,123,3922.9,UPI,8.24,863,Furniture,3,False,13.82,3,677,0,0
TXN_16496,184,957,2920.97,UPI,251.47,438,Digital_Goods,3,False,8.84,1,255,0,0
TXN_16497,55,1001,12891.22,UPI,16.03,801,Digital_Goods,0,False,48.43,4,1202,1,0
TXN_16498,25,987,5733.58,Card,1.15,841,Apparel,1,False,9.06,1,897,0,0
TXN_16499,26,1252,5700.0,NetBanking,1.42,299,Electronics,0,False,13.51,2,3,0,0
TXN_16500,177,338,232.16,Card,54.92,229,Furniture,0,False,20.3,1,637,0,0
TXN_16501,63,991,12183.25,Card,55.41,224,Furniture,0,False,105.49,1,1072,0,1
TXN_16502,173,273,10391.78,UPI,116.5,234,Digital_Goods,0,False,107.99,1,108,0,0
TXN_16503,73,1782,4882.93,UPI,4.76,1168,Digital_Goods,0,False,15.92,0,685,1,0
TXN_16504,79,1461,13082.32,Card,23.61,65,Electronics,1,False,13.06,0,434,0,0
TXN_16505,167,902,10117.71,UPI,110.03,65,Apparel,1,False,58.82,2,594,0,0
TXN_16506,65,39,2130.21,UPI,79.89,195,Apparel,1,False,39.93,1,62,0,0
TXN_16507,69,1945,3775.38,UPI,13.29,647,Apparel,0,False,44.22,0,873,0,0
TXN_16508,184,682,1466.54,UPI,110.35,764,Grocery,0,False,163.56,2,765,0,0
TXN_16509,9,426,28415.41,Card,57.1,698,Furniture,1,False,98.99,1,1484,0,0
TXN_16510,198,315,15876.84,UPI,15.35,348,Grocery,1,False,30.09,1,516,0,0
TXN_16511,156,614,1850.66,Card,2.29,779,Electronics,0,False,63.91,1,877,0,0
TXN_16512,173,1830,10328.38,UPI,34.4,85,Furniture,2,False,43.16,2,1356,0,0
TXN_16513,26,1533,6865.82,Card,62.43,365,Apparel,0,False,131.78,0,1108,0,0
TXN_16514,28,1951,2157.83,NetBanking,15.64,159,Electronics,2,False,22.64,2,743,0,0
TXN_16515,40,755,5705.54,NetBanking,9.24,127,Digital_Goods,3,False,51.1,1,389,0,1
TXN_16516,143,157,13767.44,UPI,3.91,41,Electronics,0,False,38.01,4,1147,0,0
TXN_16517,134,872,15182.57,UPI,92.27,181,Apparel,2,False,54.92,0,123,1,0
TXN_16518,27,777,80690.85,UPI,2.81,14,Apparel,2,False,2.37,1,1106,0,1
TXN_16519,38,257,5503.54,UPI,47.0,173,Grocery,0,False,38.18,5,1445,1,0
TXN_16520,196,2000,3694.69,Card,72.04,257,Furniture,2,False,49.17,1,402,0,1
TXN_16521,85,1894,9648.6,Card,75.82,177,Electronics,1,False,105.21,0,498,0,0
TXN_16522,64,855,3945.95,Wallet,53.02,589,Grocery,1,False,79.72,2,540,0,1
TXN_16523,30,635,2436.0,Card,52.89,131,Furniture,0,False,50.0,1,1204,1,0
TXN_16524,99,456,1618.18,Card,32.13,31,Furniture,1,False,77.63,2,351,0,0
TXN_16525,131,47,100.0,NetBanking,26.95,88,Digital_Goods,0,False,42.48,1,203,0,1
TXN_16526,190,1356,11870.45,UPI,7.39,686,Apparel,1,False,44.73,3,1412,0,0
TXN_16527,12,10,688.44,UPI,38.32,404,Apparel,0,False,20.01,1,316,2,0
TXN_16528,91,144,1709.88,Card,3.68,344,Electronics,1,False,34.12,3,725,0,0
TXN_16529,30,1455,6980.89,UPI,31.57,309,Digital_Goods,0,False,6.85,1,1068,1,1
TXN_16530,38,1835,3341.56,NetBanking,65.63,552,Digital_Goods,0,False,33.24,1,691,0,0
TXN_16531,85,1176,64806.21,UPI,29.25,87,Grocery,1,False,21.39,1,1277,0,1
TXN_16532,60,487,803.45,Card,35.49,94,Apparel,1,False,14.34,4,1437,1,1
TXN_16533,38,1160,72147.31,UPI,92.32,55,Grocery,2,False,69.28,3,881,0,0
TXN_16534,104,1611,25763.18,Card,52.01,165,Grocery,0,False,24.19,0,510,1,0
TXN_16535,143,1897,14631.26,Card,6.83,128,Apparel,0,False,43.67,1,441,0,0
TXN_16536,146,1050,27644.29,UPI,39.15,986,Digital_Goods,1,False,17.98,2,1369,0,0
TXN_16537,180,1031,7986.71,UPI,22.67,5,Grocery,2,False,26.71,0,655,0,1
TXN_16538,29,591,636.57,NetBanking,11.59,257,Apparel,1,False,11.99,2,1085,0,0
TXN_16539,112,1039,9116.32,UPI,52.2,524,Furniture,2,False,29.84,2,94,0,0
TXN_16540,188,1456,831.47,NetBanking,24.43,948,Furniture,0,False,51.71,3,241,0,0
TXN_16541,21,899,2607.03,UPI,72.9,1353,Digital_Goods,2,False,25.22,1,1205,0,0
TXN_16542,145,1424,4475.18,Card,44.15,28,Furniture,4,False,29.27,2,1269,1,0
TXN_16543,146,207,1647.02,UPI,5.51,86,Electronics,1,False,25.79,1,750,0,0
TXN_16544,185,1625,15294.57,Wallet,21.57,2000,Digital_Goods,5,False,39.44,2,1043,1,0
TXN_16545,119,1633,3802.79,UPI,15.72,150,Grocery,1,False,21.14,1,87,0,0
TXN_16546,165,910,8031.85,Card,8.12,22,Grocery,0,False,2.56,0,1264,0,0
TXN_16547,60,1240,4859.56,Wallet,80.53,1085,Digital_Goods,1,False,69.26,0,1362,0,0
TXN_16548,166,1526,5718.23,Card,23.78,206,Apparel,2,False,14.74,0,441,1,0
TXN_16549,140,1483,1695.54,Card,47.5,137,Furniture,2,False,45.32,3,126,0,0
TXN_16550,113,259,1201.29,UPI,106.86,65,Grocery,0,False,90.34,2,223,1,0
TXN_16551,129,1353,4086.64,UPI,39.15,221,Digital_Goods,0,False,59.71,1,1452,0,0
TXN_16552,58,454,1541.73,Card,14.93,183,Digital_Goods,1,False,18.48,2,1051,0,0
TXN_16553,3,799,26167.33,UPI,78.2,1031,Grocery,1,False,35.67,3,527,0,0
TXN_16554,191,375,942.26,Wallet,28.61,95,Digital_Goods,2,False,29.29,1,1428,0,0
TXN_16555,149,464,81178.26,UPI,41.49,36,Electronics,1,False,7.3,2,259,0,0
TXN_16556,23,75,7061.62,UPI,116.18,129,Apparel,0,False,18.95,1,245,0,0
TXN_16557,137,242,5341.13,UPI,33.6,315,Apparel,1,False,24.38,0,145,0,0
TXN_16558,83,1041,2570.05,Card,20.38,158,Digital_Goods,2,False,5.79,1,66,1,0
TXN_16559,55,1713,10810.85,NetBanking,64.99,149,Digital_Goods,2,False,8.45,2,1243,0,0
TXN_16560,110,1283,3846.31,UPI,7.16,202,Apparel,0,False,34.89,2,486,0,0
TXN_16561,116,123,7048.49,Card,122.51,823,Electronics,2,False,110.72,3,144,0,0
TXN_16562,147,1335,13496.53,NetBanking,123.58,434,Apparel,1,False,53.02,1,1265,1,0
TXN_16563,62,111,10972.76,UPI,43.3,299,Digital_Goods,0,False,46.89,3,84,1,0
TXN_16564,87,1280,21760.1,NetBanking,8.38,206,Electronics,1,False,23.34,2,105,0,0
TXN_16565,167,234,9371.32,UPI,30.08,29,Furniture,1,False,29.6,0,90,0,1
TXN_16566,100,968,1569.45,UPI,27.52,863,Apparel,1,False,9.9,2,1046,1,0
TXN_16567,27,497,405.15,Card,17.71,54,Electronics,0,False,174.26,0,537,0,1
TXN_16568,174,1892,6331.17,UPI,9.62,82,Furniture,2,False,68.39,1,1323,1,0
TXN_16569,34,1064,6441.75,UPI,15.31,239,Apparel,0,False,2.89,2,604,0,0
TXN_16570,33,1146,49568.75,Card,40.54,60,Furniture,0,False,10.24,0,494,0,0
TXN_16571,92,1474,4276.93,Card,57.87,408,Electronics,1,False,43.47,2,1202,0,0
TXN_16572,96,727,7703.2,Card,194.6,272,Furniture,3,False,168.42,0,1354,1,0
TXN_16573,178,1832,12489.1,NetBanking,12.15,275,Digital_Goods,1,False,36.14,3,1411,0,0
TXN_16574,148,1822,9100.55,UPI,11.41,1365,Electronics,1,False,110.92,2,1453,1,0
TXN_16575,168,1817,13530.92,UPI,6.22,448,Electronics,0,False,22.82,4,955,0,0
TXN_16576,95,1543,1841.16,UPI,139.84,526,Apparel,1,False,15.7,1,1181,0,0
TXN_16577,186,92,1522.88,UPI,24.05,376,Apparel,1,False,146.29,2,1115,0,0
TXN_16578,159,1385,3509.84,UPI,128.84,120,Apparel,0,True,9.05,1,646,0,1
TXN_16579,38,1970,361.81,UPI,110.11,26,Grocery,1,False,64.0,1,188,0,0
TXN_16580,173,1147,4686.8,NetBanking,2.25,329,Electronics,1,False,26.54,1,258,0,0
TXN_16581,41,337,2227.2,UPI,16.41,236,Grocery,0,False,9.13,2,280,0,0
TXN_16582,137,1632,7234.79,UPI,18.01,52,Furniture,0,False,23.97,2,663,0,0
TXN_16583,137,513,3575.7,UPI,16.24,785,Electronics,5,False,177.99,1,430,0,0
TXN_16584,191,603,1453.14,Card,27.7,274,Furniture,2,False,11.96,1,155,2,0
TXN_16585,79,428,23695.21,UPI,34.59,241,Apparel,0,False,195.96,0,1192,0,0
TXN_16586,128,1457,5426.36,UPI,70.98,216,Furniture,2,True,100.45,2,1412,0,0
TXN_16587,22,7,13841.56,Card,15.58,535,Digital_Goods,3,False,30.54,0,656,0,0
TXN_16588,16,120,6125.51,UPI,17.74,21,Furniture,0,False,43.8,2,52,0,0
TXN_16589,32,387,8576.61,UPI,45.64,96,Apparel,0,False,6.9,2,1141,0,0
TXN_16590,194,1374,959.88,Card,9.88,930,Digital_Goods,1,False,95.47,1,641,1,0
TXN_16591,142,641,22781.96,UPI,32.05,16,Electronics,4,False,13.44,1,717,1,0
TXN_16592,38,1715,14106.88,UPI,14.45,377,Digital_Goods,0,False,29.49,0,1268,0,0
TXN_16593,98,1122,4804.9,UPI,11.03,110,Digital_Goods,2,True,119.28,2,1470,0,0
TXN_16594,136,1958,6943.79,Wallet,79.4,311,Furniture,3,False,7.69,2,673,0,0
TXN_16595,21,1067,16368.71,NetBanking,61.4,302,Furniture,0,False,153.16,1,420,0,0
TXN_16596,56,183,3145.1,UPI,14.37,427,Digital_Goods,0,False,32.77,2,394,0,0
TXN_16597,46,697,735.32,Card,26.82,75,Digital_Goods,0,False,42.18,0,1019,1,0
TXN_16598,43,565,3216.61,Card,8.38,409,Furniture,3,False,116.51,2,207,0,0
TXN_16599,120,1764,5900.94,Card,2.73,608,Electronics,1,False,3.58,1,54,1,0
TXN_16600,46,1697,4727.12,Wallet,44.0,77,Digital_Goods,3,False,49.26,2,1212,0,0
TXN_16601,48,1259,23886.75,UPI,22.59,623,Digital_Goods,0,False,28.47,2,1451,1,0
TXN_16602,198,2000,1553.27,UPI,11.61,51,Digital_Goods,1,False,6.24,0,601,0,0
TXN_16603,84,446,1808.14,NetBanking,6.09,121,Apparel,1,False,31.54,1,7,0,0
TXN_16604,31,1894,1380.7,UPI,56.98,179,Grocery,1,False,6.7,1,1358,0,0
TXN_16605,161,1931,8221.35,UPI,15.84,149,Apparel,1,False,28.42,1,821,0,0
TXN_16606,172,200,787.42,UPI,118.97,529,Grocery,2,True,0.17,3,64,0,0
TXN_16607,71,948,11998.15,NetBanking,10.71,125,Apparel,3,False,100.24,0,291,0,0
TXN_16608,8,513,1604.45,Card,13.97,555,Electronics,1,False,37.59,1,1252,0,1
TXN_16609,130,1550,1943.56,UPI,95.44,23,Electronics,2,False,149.49,2,475,0,0
TXN_16610,145,990,41120.84,NetBanking,42.48,153,Apparel,0,False,25.72,3,837,0,0
TXN_16611,52,213,21570.8,UPI,5.74,975,Digital_Goods,1,False,125.65,4,29,1,0
TXN_16612,45,1402,5670.63,Card,39.87,194,Grocery,1,False,37.49,3,944,0,0
TXN_16613,37,1813,1019.18,Card,18.42,254,Grocery,1,False,0.45,4,903,0,0
TXN_16614,170,546,55122.15,UPI,66.77,559,Digital_Goods,0,False,39.0,3,449,0,1
TXN_16615,44,486,3883.2,UPI,4.05,22,Furniture,0,False,22.89,2,1149,1,0
TXN_16616,117,1385,6615.01,UPI,124.98,482,Apparel,0,False,119.71,2,1369,0,0
TXN_16617,38,1806,14681.16,UPI,32.52,26,Electronics,3,False,102.68,0,940,0,0
TXN_16618,99,168,466.16,UPI,66.27,321,Electronics,0,False,49.51,2,304,0,0
TXN_16619,124,890,2280.06,UPI,60.98,378,Furniture,2,False,25.27,0,1329,0,0
TXN_16620,6,931,4529.24,Wallet,9.82,62,Electronics,1,False,112.5,3,975,0,0
TXN_16621,68,1706,5749.47,NetBanking,106.05,761,Digital_Goods,2,False,7.9,0,482,0,0
TXN_16622,179,1618,1028.31,UPI,13.24,336,Apparel,2,False,3.29,0,388,0,0
TXN_16623,101,1428,7270.68,UPI,10.57,67,Apparel,0,False,40.55,3,1406,0,0
TXN_16624,163,828,5117.84,Card,36.77,788,Digital_Goods,0,False,34.49,2,1249,1,0
TXN_16625,186,137,36343.88,Card,208.5,696,Digital_Goods,4,False,112.17,4,491,1,0
TXN_16626,185,1257,16323.3,Card,18.8,444,Apparel,0,False,12.16,0,949,0,0
TXN_16627,134,115,3557.78,NetBanking,166.84,208,Electronics,2,False,3.94,0,478,1,0
TXN_16628,13,1276,3884.37,UPI,28.55,272,Apparel,2,False,55.06,1,748,0,0
TXN_16629,187,1517,16603.95,NetBanking,89.99,486,Apparel,1,False,4.34,2,616,1,0
TXN_16630,30,1313,6907.4,Card,37.75,142,Grocery,2,False,26.69,2,739,0,0
TXN_16631,100,1073,948.27,Card,11.49,361,Furniture,0,False,66.43,4,441,0,0
TXN_16632,2,1476,60630.24,UPI,106.01,389,Furniture,2,False,111.35,2,153,0,0
TXN_16633,58,516,1498.41,UPI,3.73,100,Electronics,1,False,49.19,2,1415,0,0
TXN_16634,36,1915,96255.7,UPI,57.4,55,Furniture,0,False,2.28,0,335,0,1
TXN_16635,72,688,8213.59,UPI,88.82,72,Furniture,0,False,17.5,0,928,0,0
TXN_16636,173,1020,2292.67,Card,89.2,8,Apparel,2,False,3.5,1,1063,0,1
TXN_16637,137,1296,287.02,Card,53.25,556,Digital_Goods,1,False,0.31,0,529,2,1
TXN_16638,126,1455,12482.93,UPI,14.45,663,Digital_Goods,1,False,286.0,1,617,0,0
TXN_16639,193,1050,764.81,UPI,37.93,642,Apparel,0,False,6.78,1,1240,0,0
TXN_16640,77,1094,7545.85,UPI,49.65,1063,Electronics,2,False,51.18,2,180,0,0
TXN_16641,50,293,50029.06,Card,110.23,35,Apparel,1,False,15.51,0,85,1,0
TXN_16642,32,1430,1254.87,UPI,8.7,1067,Electronics,5,False,58.46,2,169,0,0
TXN_16643,98,1258,11916.35,UPI,31.27,278,Grocery,0,False,9.88,4,1220,0,0
TXN_16644,43,231,1855.82,Card,20.26,199,Electronics,0,False,15.77,0,585,0,0
TXN_16645,125,1287,19144.67,NetBanking,27.91,61,Apparel,2,False,112.92,4,726,1,0
TXN_16646,95,938,5318.72,Wallet,10.11,264,Electronics,1,False,77.99,0,100,0,0
TXN_16647,78,1822,4803.61,UPI,12.26,457,Electronics,1,False,51.57,1,631,0,0
TXN_16648,54,1610,20925.96,NetBanking,73.45,37,Grocery,0,False,29.93,1,788,0,0
TXN_16649,47,1145,10408.22,UPI,32.54,1523,Apparel,1,False,48.64,0,6,0,0
TXN_16650,14,1487,1871.27,UPI,36.09,994,Digital_Goods,3,False,41.73,1,1288,0,0
TXN_16651,176,518,41962.69,Card,113.88,873,Digital_Goods,0,False,10.06,3,37,1,0
TXN_16652,55,1048,778.22,Card,13.72,210,Digital_Goods,0,False,180.53,0,5,0,0
TXN_16653,157,706,6842.01,UPI,19.97,775,Electronics,1,False,15.6,0,79,1,0
TXN_16654,175,1704,1830.9,UPI,18.45,53,Electronics,3,False,2.28,3,1202,0,1
TXN_16655,63,377,824.96,Card,53.83,966,Apparel,0,False,20.49,0,683,0,0
TXN_16656,19,1524,1260.15,Wallet,41.33,771,Electronics,1,False,37.99,0,207,0,0
TXN_16657,91,1935,4632.78,NetBanking,31.89,353,Digital_Goods,2,False,3.46,0,712,1,0
TXN_16658,137,437,7477.64,UPI,55.13,434,Apparel,0,False,42.72,0,1350,1,0
TXN_16659,101,853,17513.34,UPI,33.07,172,Digital_Goods,0,False,16.18,2,47,1,0
TXN_16660,37,1746,28889.8,UPI,84.63,1189,Apparel,2,False,4.06,1,1375,0,0
TXN_16661,107,1669,6858.37,Card,26.4,27,Electronics,1,False,30.57,2,589,0,0
TXN_16662,92,1881,2887.56,NetBanking,110.64,886,Digital_Goods,1,False,52.71,2,1296,0,0
TXN_16663,52,1828,17099.78,Card,6.37,121,Grocery,0,False,50.0,0,1348,0,0
TXN_16664,185,970,2350.61,UPI,4.93,654,Digital_Goods,1,False,16.34,0,989,0,0
TXN_16665,28,499,724.34,UPI,53.31,20,Furniture,0,False,20.13,0,1439,1,0
TXN_16666,36,1198,15166.04,Card,24.69,112,Grocery,2,False,89.52,3,429,0,0
TXN_16667,116,1687,24069.34,Card,30.41,88,Electronics,2,False,7.52,1,216,0,0
TXN_16668,64,600,1833.21,UPI,59.54,1531,Electronics,1,False,80.29,4,418,0,0
TXN_16669,18,1837,51688.36,Card,12.07,94,Grocery,0,False,6.03,1,774,0,0
TXN_16670,89,1533,9893.79,UPI,2.25,185,Electronics,0,False,12.25,0,276,1,0
TXN_16671,163,778,8273.02,UPI,28.89,141,Electronics,2,False,15.03,2,217,1,0
TXN_16672,196,1334,2643.81,UPI,112.56,1705,Electronics,0,False,56.5,1,1126,1,0
TXN_16673,78,70,16659.68,UPI,29.96,382,Electronics,0,False,48.49,2,1046,0,0
TXN_16674,167,205,788.98,UPI,42.43,178,Grocery,3,False,17.04,1,160,0,0
TXN_16675,90,341,3269.04,Wallet,11.68,953,Apparel,3,False,18.79,1,862,0,0
TXN_16676,8,1056,2038.98,UPI,31.19,491,Digital_Goods,1,False,4.27,1,1163,0,0
TXN_16677,15,1067,1021.76,UPI,32.76,486,Digital_Goods,2,False,39.65,1,1061,0,0
TXN_16678,7,118,13843.69,UPI,13.4,266,Furniture,1,False,23.0,4,1157,0,0
TXN_16679,17,889,7400.97,Card,8.94,275,Electronics,0,False,53.28,1,1483,2,0
TXN_16680,86,15,12908.35,Card,21.56,524,Grocery,1,False,179.39,1,1478,0,0
TXN_16681,118,1346,3519.38,UPI,1.98,4,Furniture,1,False,146.64,3,1108,1,1
TXN_16682,64,911,16028.05,UPI,9.1,229,Electronics,1,False,9.7,2,294,0,0
TXN_16683,12,627,5391.45,UPI,65.72,1590,Electronics,2,False,31.92,1,181,0,0
TXN_16684,56,1361,2788.96,UPI,52.37,424,Apparel,1,False,23.14,1,1071,2,0
TXN_16685,174,1556,2283.2,Card,18.76,190,Furniture,0,False,2.93,1,950,0,0
TXN_16686,175,690,455.1,UPI,40.05,74,Apparel,0,False,29.31,2,726,0,0
TXN_16687,101,774,19875.55,Card,88.42,177,Furniture,2,True,22.14,0,1408,0,0
TXN_16688,16,1615,17345.46,NetBanking,91.36,261,Apparel,0,False,3.6,0,215,1,0
TXN_16689,197,1405,100000.0,Wallet,53.12,398,Digital_Goods,0,False,23.16,3,573,0,1
TXN_16690,2,1535,3289.39,UPI,6.62,1632,Electronics,2,False,1.3,2,951,2,0
TXN_16691,128,913,2208.01,NetBanking,8.89,274,Apparel,0,False,50.27,3,420,0,0
TXN_16692,92,120,637.96,UPI,17.24,180,Apparel,2,True,140.53,0,1346,0,0
TXN_16693,105,26,15552.23,Wallet,55.54,117,Grocery,1,False,12.75,0,898,2,0
TXN_16694,182,1558,11799.26,Card,14.92,581,Electronics,1,False,34.74,0,142,1,0
TXN_16695,155,1737,31638.69,Card,31.22,249,Furniture,0,False,44.42,1,1167,0,0
TXN_16696,31,64,1636.03,UPI,87.3,516,Digital_Goods,1,False,13.29,3,995,0,0
TXN_16697,169,460,11610.19,Card,111.18,133,Apparel,1,False,17.17,1,559,2,0
TXN_16698,164,1750,2626.88,Card,91.18,185,Electronics,0,False,15.91,2,1234,1,0
TXN_16699,47,314,24648.21,Card,6.19,1246,Grocery,0,False,55.41,1,1377,0,0
TXN_16700,43,805,9353.05,UPI,120.82,106,Electronics,0,False,61.98,3,1073,0,0
TXN_16701,65,1614,759.89,Wallet,57.62,153,Electronics,1,False,44.62,1,1056,0,1
TXN_16702,50,1240,4198.84,Card,48.22,284,Furniture,0,False,56.05,1,265,0,0
TXN_16703,1,1480,474.5,UPI,14.22,298,Electronics,1,False,233.27,0,443,0,0
TXN_16704,200,986,1216.9,Card,131.71,27,Apparel,0,False,71.79,2,1478,0,0
TXN_16705,185,736,1308.51,Card,0.88,1423,Furniture,1,False,59.81,3,329,1,0
TXN_16706,144,889,2277.58,UPI,4.29,144,Furniture,0,False,89.29,2,231,2,0
TXN_16707,122,1564,3585.94,NetBanking,8.34,22,Digital_Goods,1,False,74.44,3,674,0,0
TXN_16708,28,982,5987.92,UPI,59.23,117,Grocery,1,False,46.94,1,506,0,0
TXN_16709,86,1841,5638.96,UPI,48.76,204,Digital_Goods,3,False,25.79,3,1275,2,0
TXN_16710,82,1737,4776.05,UPI,144.73,105,Digital_Goods,2,False,26.9,0,590,0,0
TXN_16711,22,579,7323.64,UPI,21.46,67,Electronics,2,False,48.29,2,945,1,0
TXN_16712,41,1497,1096.9,Card,21.36,282,Apparel,1,False,108.79,3,942,0,0
TXN_16713,76,1383,5365.87,NetBanking,55.36,636,Apparel,1,False,42.39,1,331,0,0
TXN_16714,147,1150,27483.77,Card,9.57,488,Furniture,2,False,57.81,2,1254,0,0
TXN_16715,89,972,4028.05,UPI,31.19,221,Grocery,2,False,41.95,3,339,0,0
TXN_16716,178,861,8898.23,NetBanking,0.78,52,Electronics,2,False,57.78,3,400,0,0
TXN_16717,59,707,7958.13,NetBanking,44.83,1239,Electronics,1,False,92.04,5,1475,0,0
TXN_16718,69,1961,13831.75,Card,76.62,164,Apparel,2,False,191.82,0,1205,0,0
TXN_16719,162,1710,6936.6,Card,11.39,43,Digital_Goods,1,False,46.11,0,1154,1,0
TXN_16720,167,1111,13554.02,UPI,18.35,164,Apparel,0,False,58.87,2,1165,0,0
TXN_16721,123,1367,9033.99,Card,7.07,477,Electronics,2,False,71.0,2,135,0,0
TXN_16722,74,1847,10815.57,UPI,47.81,115,Apparel,2,False,63.53,1,756,1,0
TXN_16723,7,395,8354.48,Wallet,41.51,80,Digital_Goods,3,False,145.52,2,455,0,0
TXN_16724,101,484,1468.29,UPI,87.55,122,Electronics,1,False,72.78,2,623,0,0
TXN_16725,111,666,1206.02,UPI,175.9,320,Grocery,2,False,4.82,4,1399,0,0
TXN_16726,180,456,3216.75,UPI,205.66,830,Electronics,0,False,1.07,1,1241,0,0
TXN_16727,188,1500,31633.39,Card,5.67,56,Grocery,0,False,26.78,2,367,0,0
TXN_16728,52,210,3999.87,UPI,40.28,62,Digital_Goods,1,False,104.1,0,105,0,0
TXN_16729,24,525,7125.76,UPI,77.95,223,Furniture,1,False,0.83,2,197,0,1
TXN_16730,26,676,463.7,UPI,53.79,53,Digital_Goods,1,False,11.52,0,219,0,0
TXN_16731,125,1002,6201.15,UPI,113.64,1548,Electronics,1,False,140.38,2,481,0,0
TXN_16732,90,1791,5448.47,UPI,29.14,843,Furniture,2,False,27.21,1,1048,0,0
TXN_16733,122,896,198.74,NetBanking,27.85,26,Apparel,0,False,15.18,0,310,0,1
TXN_16734,10,1004,6967.88,Card,1.32,949,Furniture,0,False,55.33,1,813,0,0
TXN_16735,17,1600,677.78,UPI,0.79,133,Furniture,1,False,116.08,3,1338,0,0
TXN_16736,2,307,2058.19,UPI,58.99,156,Apparel,1,False,57.09,0,108,0,0
TXN_16737,112,1100,16209.72,Card,31.88,165,Digital_Goods,2,False,78.58,1,249,1,0
TXN_16738,27,1046,5936.9,Card,53.97,29,Apparel,1,False,2.24,2,921,0,0
TXN_16739,71,60,2869.4,UPI,13.61,603,Digital_Goods,0,False,103.48,1,1117,0,0
TXN_16740,176,386,2589.21,Card,99.42,80,Furniture,0,False,28.38,2,1423,1,0
TXN_16741,118,56,2976.22,UPI,116.58,93,Grocery,1,False,54.74,2,530,1,0
TXN_16742,9,168,5961.44,Card,54.28,585,Grocery,0,False,21.65,1,796,1,1
TXN_16743,86,1436,1163.55,UPI,16.27,24,Furniture,0,False,32.36,4,457,0,0
TXN_16744,23,717,18945.11,UPI,12.18,163,Furniture,1,False,56.93,0,520,0,0
TXN_16745,199,865,1240.07,Card,49.11,329,Digital_Goods,0,False,4.83,2,1038,0,1
TXN_16746,73,1795,618.64,NetBanking,141.32,49,Electronics,0,False,23.58,1,1197,2,1
TXN_16747,27,1215,16145.29,UPI,43.15,221,Digital_Goods,1,False,128.69,0,480,1,0
TXN_16748,93,482,2909.38,UPI,91.41,174,Digital_Goods,0,False,118.33,2,1272,0,0
TXN_16749,81,1943,5348.39,NetBanking,41.67,155,Grocery,2,False,6.48,0,802,0,0
TXN_16750,84,1591,10781.18,NetBanking,56.14,126,Digital_Goods,0,False,50.55,1,640,1,0
TXN_16751,199,1440,2072.84,Wallet,41.94,165,Apparel,1,False,27.55,3,104,0,0
TXN_16752,43,340,5793.98,UPI,42.83,198,Apparel,1,False,19.67,1,629,1,0
TXN_16753,7,796,10698.49,Card,67.21,54,Grocery,1,False,28.24,1,620,0,0
TXN_16754,92,892,35308.6,NetBanking,25.23,93,Electronics,1,False,87.92,3,330,0,0
TXN_16755,83,776,2661.72,UPI,117.17,965,Apparel,0,False,2.85,1,1084,2,0
TXN_16756,191,1283,2819.92,Wallet,99.57,1156,Apparel,2,True,42.76,0,258,0,0
TXN_16757,84,1374,9662.35,UPI,64.61,1964,Apparel,0,False,23.23,0,1422,0,0
TXN_16758,44,601,6312.65,Card,68.02,260,Furniture,0,False,68.0,2,963,0,0
TXN_16759,167,437,4169.52,Card,26.66,58,Digital_Goods,1,False,82.82,2,864,0,0
TXN_16760,40,1246,33230.65,UPI,89.35,460,Digital_Goods,1,False,21.01,2,677,1,0
TXN_16761,135,1437,652.67,Card,134.86,1104,Furniture,0,False,29.56,2,313,0,1
